customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
9447-YPTBX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0519-XUZJU,Yes,No,Fiber optic,No,No,No,No,No,No
3038-PQIUY,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No
4801-KFYKL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6199-IWKGC,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
0931-MHTEM,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes
2279-AXJJK,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
7590-VHVEG,No,No phone service,DSL,No,Yes,No,No,No,No
0334-ZFJSR,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
5502-RLUYV,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
7665-NKLAV,No,No phone service,DSL,Yes,No,Yes,Yes,No,No
1024-KPRBB,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
2233-TXSIU,No,No phone service,DSL,Yes,No,Yes,No,Yes,No
5375-XLDOF,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8510-BBWMU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9497-QCMMS,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
4988-IQIGL,Yes,Yes,Fiber optic,No,No,No,No,No,No
4369-HTUIF,Yes,No,Fiber optic,Yes,No,No,No,Yes,No
0685-MLYYM,Yes,No,Fiber optic,No,No,No,No,No,No
2538-OIMXF,No,No phone service,DSL,No,No,No,No,No,No
3261-CQXOL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4806-KEXQR,Yes,No,Fiber optic,No,No,No,No,No,Yes
4735-ASGMA,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5229-PRWKT,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
3012-VFFMN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5696-JVVQY,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes
4445-KWOKW,Yes,Yes,DSL,Yes,Yes,No,No,No,No
7853-WNZSY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3511-BFTJW,No,No phone service,DSL,Yes,Yes,Yes,No,No,No
3716-LRGXK,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9795-VOWON,No,No phone service,DSL,No,No,No,No,No,No
9564-KCLHR,Yes,No,DSL,No,No,No,Yes,No,No
6705-LNMDD,Yes,No,DSL,No,No,No,Yes,No,No
7508-MYBOG,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
7927-AUXBZ,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
2676-OXPPQ,Yes,No,DSL,Yes,Yes,No,No,No,No
2484-DGXPZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5827-MWCZK,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
1658-XUHBX,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
2996-XAUVF,No,No phone service,DSL,No,No,No,Yes,No,Yes
6258-NGCNG,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3766-EJLFL,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0841-NULXI,No,No phone service,DSL,No,No,No,No,No,Yes
1567-DSCIC,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
4719-UMSIY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9224-VTYID,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2716-GFZOR,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No
7112-OPOTK,Yes,No,Fiber optic,No,No,No,No,No,No
7593-XFKDI,Yes,No,DSL,No,No,No,No,No,No
9251-AWQGT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5371-VYLSX,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
6034-ZRYCV,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
6133-OZILE,No,No phone service,DSL,No,No,Yes,Yes,No,No
2829-HYVZP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2143-LJULT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8241-JUIQO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7577-SWIFR,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
7299-GNVPL,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No
3521-MNKLV,Yes,No,DSL,No,No,Yes,No,No,No
3005-NFMTA,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
1084-UQCHV,Yes,No,Fiber optic,No,No,No,No,No,No
7586-ZATGZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
0655-YDGFJ,Yes,No,DSL,No,No,Yes,No,No,No
1465-LNTLJ,Yes,No,DSL,No,No,Yes,Yes,No,Yes
8040-MNRTF,Yes,No,Fiber optic,No,No,No,No,No,No
5934-TSSAU,Yes,No,Fiber optic,No,No,Yes,No,No,No
4501-EQDRN,Yes,No,Fiber optic,No,No,No,No,No,No
4724-WXVWF,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
0657-DOGUM,Yes,Yes,DSL,Yes,No,No,Yes,No,No
3249-ZPQRG,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
1172-VIYBP,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
0988-AADSA,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
2558-BUOZZ,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
8969-PRHFK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5914-GXMDA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9248-OJYKK,Yes,Yes,Fiber optic,No,No,No,No,No,No
6230-BSUXY,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
0013-MHZWF,Yes,No,DSL,No,No,No,Yes,Yes,Yes
3230-JCNZS,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
9514-JDSKI,No,No phone service,DSL,No,Yes,No,No,Yes,No
2254-DLXRI,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
3258-SANFR,Yes,No,DSL,No,No,No,No,No,No
9866-QEVEE,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
7551-JOHTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7570-WELNY,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
7392-YYPYJ,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0440-QEXBZ,Yes,Yes,DSL,No,No,No,No,No,No
9249-FXSCK,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
0003-MKNFE,Yes,Yes,DSL,No,No,No,No,No,Yes
7982-VCELR,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
1750-CSKKM,Yes,No,DSL,No,No,No,No,Yes,No
1987-AUELQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8184-WMOFI,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
4634-JLRJT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1088-AUUZZ,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes
4597-NUCQV,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6741-EGCBI,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
6543-CPZMK,No,No phone service,DSL,No,Yes,No,No,No,No
9558-IHEZX,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2884-GBPFB,Yes,No,Fiber optic,No,No,No,No,No,No
4021-RQSNY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2832-KJCRD,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
1320-HTRDR,Yes,Yes,Fiber optic,No,No,No,No,No,No
1265-HVPZB,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No
0970-ETWGE,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
3934-HXCFZ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
1087-GRUYI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9221-OTIVJ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3452-FLHYD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9897-KXHCM,Yes,No,Fiber optic,No,No,No,No,No,Yes
6968-URWQU,Yes,No,DSL,No,No,No,No,Yes,No
8069-YQQAJ,No,No phone service,DSL,No,Yes,No,No,No,No
7325-ENZFI,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
2911-WDXMV,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
3810-DVDQQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
9659-QEQSY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0495-ZBNGW,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
6629-CZTTH,Yes,No,DSL,No,No,No,No,No,Yes
1704-NRWYE,Yes,No,Fiber optic,No,No,No,No,Yes,No
9057-MSWCO,No,No phone service,DSL,Yes,No,No,No,No,No
0725-CXOTM,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
5044-XDPYX,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6771-XWBDM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0060-FUALY,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
0674-EYYZV,Yes,No,DSL,No,No,No,No,Yes,No
7856-GANIL,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
3696-XRIEN,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
4851-BQDNX,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
3407-JMJQQ,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6029-WTIPC,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5939-SXWHM,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3442-ZHHCC,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes
0337-CNPZE,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
7402-EYFXX,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
1875-QIVME,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
9223-UCPVT,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
5693-PIPCS,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
0594-UFTUL,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5968-XQIVE,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
0612-RTZZA,No,No phone service,DSL,No,No,No,No,No,No
9878-TNQGW,Yes,No,Fiber optic,No,No,No,No,No,Yes
5092-STPKP,Yes,No,DSL,Yes,No,No,Yes,No,No
2408-PSJVE,Yes,No,DSL,No,Yes,Yes,Yes,No,No
6719-OXYBR,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
4079-ULGFR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3034-ZBEQN,No,No phone service,DSL,No,Yes,Yes,No,No,No
2682-KEVRP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9921-ZVRHG,Yes,Yes,Fiber optic,No,No,Yes,No,No,No
0731-EBJQB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2706-QZIHY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4415-IJZTP,Yes,Yes,Fiber optic,No,No,No,No,No,No
5066-GFJMM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2005-DWQZJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1010-DIAUQ,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2386-OWURY,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
3133-PZNSR,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes
4487-ZYJZK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9788-YTFGE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5482-PLVPE,No,No phone service,DSL,No,No,No,No,No,No
9821-POOTN,Yes,Yes,Fiber optic,No,No,No,No,No,No
3525-DVKFN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6725-TPKJO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4398-HSCJH,Yes,Yes,DSL,No,No,No,Yes,Yes,No
0402-OAMEN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3420-ZDBMA,Yes,No,Fiber optic,No,No,No,No,No,No
5175-AOBHI,Yes,No,DSL,No,No,No,No,No,No
7945-HLKEA,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
0744-BIKKF,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4654-ULTTN,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
0031-PVLZI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7711-GQBZC,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2223-GDSHL,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2452-SNHFZ,Yes,No,Fiber optic,Yes,No,No,No,No,No
9701-CDXHR,Yes,No,Fiber optic,No,No,No,No,No,No
9860-LISIZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0618-XWMSS,Yes,No,Fiber optic,Yes,No,No,No,No,No
3932-CMDTD,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9554-DFKIC,Yes,Yes,DSL,Yes,No,No,No,No,No
9848-JQJTX,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9207-ZPANB,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
2856-NNASM,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
3683-QKIUE,Yes,No,DSL,No,No,No,Yes,No,No
9565-FLVCG,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes
5197-LQXXH,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
5641-DMBFJ,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
7641-EUYET,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
9700-ZCLOT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6047-SUHPR,Yes,No,DSL,Yes,Yes,Yes,No,No,No
0022-TCJCI,Yes,No,DSL,Yes,No,Yes,No,No,Yes
0487-CRLZF,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes
6416-YJTTB,Yes,No,Fiber optic,Yes,No,Yes,No,No,No
5569-KGJHX,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
6698-OXETB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4289-DTDKW,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6048-NJXHX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3018-TFTSU,Yes,No,Fiber optic,Yes,No,Yes,No,No,No
9477-LGWQI,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes
9592-ERDKV,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes
3387-VATUS,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
1945-XISKS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0924-BJCRC,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
7140-ADSMJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4952-YSOGZ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
4320-QMLLA,Yes,No,DSL,No,No,No,No,Yes,No
4872-VXRIL,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
1658-TJVOA,Yes,No,Fiber optic,Yes,No,No,No,No,No
1374-DMZUI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2809-ILCYT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9436-ZBZCT,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No
8160-HOWOX,Yes,No,DSL,No,No,No,No,Yes,Yes
2096-XOTMO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6769-DYBQN,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
2542-HYGIQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7105-BENQF,Yes,No,DSL,Yes,No,Yes,No,No,Yes
1845-CSBRZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
3192-NQECA,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0530-IJVDB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5019-GQVCR,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
4291-SHSBH,Yes,No,Fiber optic,No,No,No,No,No,No
4531-AUZNK,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No
3750-YHRYO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1755-FZQEC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5791-KAJFD,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes
4110-PFEUZ,Yes,No,Fiber optic,No,No,No,No,No,No
6308-CQRBU,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9938-ZREHM,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes
4029-HPFVY,Yes,No,Fiber optic,No,No,No,No,No,No
2739-CCZMB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4423-YLHDV,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
2888-ADFAO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3307-TLCUD,No,No phone service,DSL,Yes,No,Yes,No,No,No
4086-ATNFV,Yes,No,DSL,Yes,Yes,Yes,No,No,No
9374-YOLBJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7663-ZTEGJ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
9281-OFDMF,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes
6974-DAFLI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3646-ITDGM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3863-IUBJR,Yes,No,DSL,No,No,No,No,No,Yes
6621-YOBKI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5955-ERIHD,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
1972-XMUWV,Yes,No,DSL,No,No,No,Yes,Yes,No
6906-MPARY,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes
4702-HDRKD,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No
8874-EJNSR,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7668-XCFYV,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2520-SGTTA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1545-JFUML,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
5795-BKOYE,Yes,No,DSL,No,Yes,Yes,Yes,No,No
3727-OVPRY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2931-VUVJN,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
6963-EZQEE,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9675-ICXCT,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
4786-UKSNZ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2025-JKFWI,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
0531-XBKMM,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No
4293-ETKAP,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
5144-TVGLP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
1159-WFSGR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7742-MYPGI,Yes,No,DSL,No,No,No,Yes,No,No
9732-EQMWY,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
2933-FILNV,No,No phone service,DSL,No,No,No,No,No,No
7632-MNYOY,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4546-FOKWR,Yes,Yes,Fiber optic,No,No,No,No,No,No
2649-HWLYB,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes
7013-PSXHK,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
8387-MOJJT,Yes,No,Fiber optic,No,No,No,No,Yes,No
9825-YCXWZ,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
1899-VXWXM,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2858-MOFSQ,Yes,Yes,DSL,No,No,Yes,No,No,No
9114-VEPUF,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
5231-FIQPA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8224-IVVPA,Yes,No,DSL,Yes,Yes,No,No,No,No
1051-GEJLJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6215-NQCPY,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
9626-VFRGG,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
6769-DCQLI,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1697-NVVGY,Yes,No,DSL,Yes,No,Yes,No,Yes,No
3170-GWYKC,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0406-BPDVR,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
7410-KTVFV,Yes,No,DSL,No,No,Yes,No,No,No
6810-VCAEX,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
5433-KYGHE,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
4316-XCSLJ,Yes,No,DSL,Yes,No,No,No,No,No
7629-WIXZF,Yes,No,DSL,Yes,No,No,No,No,Yes
3043-SUDUA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8215-NGSPE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2088-IEBAU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5985-BEHZK,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1862-SKORY,No,No phone service,DSL,No,Yes,No,No,Yes,No
7611-YKYTC,Yes,No,Fiber optic,Yes,No,No,No,No,No
9867-NNXLC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5940-NFXKV,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
8519-IMDHU,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
4277-PVRAN,Yes,No,Fiber optic,No,No,No,No,Yes,No
8318-LCNBW,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
6925-BAYGL,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7241-AJHFS,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
4193-IBKSW,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2796-UUZZO,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
9158-VCTQB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3807-XHCJH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3807-BPOMJ,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
6838-HVLXG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2038-OEQZH,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
2050-ONYDQ,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
